date,purchase_price,sale_price
2001-08-15,53.99314286,42.15
2001-08-16,53.43389831,42.12
2001-08-17,53.82322946,42.09
2001-08-20,54.23456091,42.17
2001-08-21,54.56427077,42.14
2001-08-22,54.57318436,42.08
2001-08-23,54.65861433,42.07
2001-08-24,54.76134454,42.11
2001-08-27,54.69125359,42.14
2001-08-28,54.52715277,42.13
2001-08-29,54.14576271,42.17
2001-08-30,54.49317406,42.15
2001-08-31,54.53657143,42.15
2001-09-03,54.64457143,42.14
2001-09-04,54.6739255,42.1
2001-09-05,54.69971347,42.1
2001-09-06,54.98709344,42.11
2001-09-10,55.53275862,42.18
2001-09-11,55.87456647,42.18
2001-09-12,55.48786127,42.1
2001-09-13,55.83450704,42.16
2001-09-14,55.48943662,42.14
2001-09-17,54.96104651,42.2
2001-09-18,55.06088993,42.23
2001-09-19,54.73043478,42.47
2001-09-20,54.92105263,43.03
2001-09-21,55.00877193,43.2
2001-09-24,54.73508772,43.97
2001-09-25,54.74393064,44.14
2001-09-26,55.17745665,44.13
2001-09-27,55.51896552,44.72
2001-09-28,55.63542857,45.17
2001-10-01,55.97687861,45.42
2001-10-02,56.44839324,45.44
2001-10-03,56.12646397,45.32
2001-10-04,56.27000975,45.58
2001-10-05,55.75357285,45.56
2001-10-08,56.03275862,45.58
2001-10-09,56.12034747,45.99
2001-10-10,56.28571429,46.13
2001-10-11,55.63371429,46.07
2001-10-15,55.75943662,46.24
2001-10-16,56.26875,46.31
2001-10-17,56.51590909,46.56
2001-10-18,56.96287002,46.97
2001-10-19,56.445,47
2001-10-22,56.48666667,47.21
2001-10-23,56.00374305,47.29
2001-10-24,55.84155125,47.39
2001-10-25,55.26454446,47.64
2001-10-26,56.63948715,47.66
2001-10-29,57.78110599,47.38
2001-10-30,57.53225806,47.15
2001-10-31,57.66043165,47.1
2001-11-01,58.58188153,46.7
2001-11-05,58.58833819,46.36
2001-11-06,58.27283237,46.38
2001-11-07,57.79507355,46.15
2001-11-08,57.98693182,46.12
2001-11-09,57.87102273,45.77
2001-11-12,57.87102273,45.41
2001-11-13,57.89141776,45.32
2001-11-14,57.40261222,45.14
2001-11-16,57.85144509,45.16
2001-11-19,57.8583815,45.19
2001-11-20,57.54466859,45.27
2001-11-21,57.51724138,45.31
2001-11-22,57.71601732,45.64
2001-11-23,57.49484536,46.15
2001-11-26,57.31714286,46.23
2001-11-27,57.06,46.2
2001-11-28,56.88135593,46.41
2001-11-29,57.38314568,46.57
2001-11-30,57.89479709,46.73
2001-12-03,58.20559785,46.93
2001-12-04,58.28645235,47
2001-12-05,58.61162791,46.91
2001-12-06,59.30289299,46.82
2001-12-07,59.67591241,46.57
2001-12-10,59.61127648,46.36
2001-12-11,59.75884527,46.09
2001-12-12,59.80058824,45.58
2001-12-13,59.66823529,45.18
2001-12-14,59.17017544,45.18
2001-12-17,59.87894737,45.46
2001-12-18,59.68499394,45.62
2001-12-19,59.67807073,45.81
2001-12-20,59.37171869,45.91
2001-12-21,59.44173913,46.11
2001-12-26,59.13217391,46.21
2001-12-27,58.4573913,46.17
2001-12-28,58.51046512,46.23
2002-01-02,58.43023256,46.22
2002-01-03,58.84,46.19
2002-01-04,59.32391931,46.17
2002-01-07,59.45375723,46.18
2002-01-08,58.91162791,46.07
2002-01-09,59.18947368,45.88
2002-01-10,59.18866822,45.72
2002-01-11,59.46315789,45.53
2002-01-14,58.90419682,45.4
2002-01-15,58.97192475,45.26
2002-01-16,58.35500575,45.17
2002-01-17,58.87837446,45.3
2002-01-18,59.00203193,45.43
2002-01-21,59.15878084,45.4
2002-01-22,59.20154089,45.47
2002-01-23,59.2184438,45.39
2002-01-24,59.14508671,45.4
2002-01-25,58.62430845,45.46
2002-01-28,58.06971875,45.44
2002-01-29,57.9976423,45.43
2002-01-30,57.65978863,45.55
2002-01-31,58.22325004,45.57
2002-02-01,58.17435321,45.45
2002-02-04,57.8315493,45.43
2002-02-05,57.29501315,45.45
2002-02-06,57.3512605,45.47
2002-02-07,57.17983193,45.61
2002-02-08,56.97815126,45.65
2002-02-13,57.00847458,45.57
2002-02-14,57.16271186,45.7
2002-02-15,57.9416185,45.69
2002-02-18,58.29884393,45.73
2002-02-19,58.03746251,45.8
2002-02-20,58.03086839,45.82
2002-02-21,58.2897053,45.83
2002-02-22,58.20343012,45.92
2002-02-25,58.13258427,45.98
2002-02-26,58.41093404,45.94
2002-02-27,58.16057143,45.94
2002-02-28,57.85014085,45.95
2002-03-01,57.76732394,45.91
2002-03-04,58.1258427,45.88
2002-03-05,58.58135593,45.77
2002-03-06,58.94318182,45.73
2002-03-07,58.57552743,45.22
2002-03-08,58.85543864,44.99
2002-03-11,58.89715909,44.99
2002-03-12,58.39558011,44.77
2002-03-13,58.46706852,44.77
2002-03-14,58.22136986,44.82
2002-03-15,58.15749319,44.85
2002-03-18,58.39731233,44.99
2002-03-19,58.48333333,45.02
2002-03-20,58.66704067,44.95
2002-03-21,59.28001358,44.91
2002-03-22,59.44863577,44.58
2002-03-25,59.24953202,43.05
2002-03-26,58.82564679,42.68
2002-03-27,58.35698448,42.89
2002-03-28,59.28804961,43.19
2002-04-01,58.93728814,42.82
2002-04-02,59.33504274,42.95
2002-04-03,58.49162011,43.01
2002-04-04,59.17078652,43.44
2002-04-05,59.24325843,43.51
2002-04-08,59.22808989,43.5
2002-04-09,59.83559322,43.66
2002-04-10,59.34039914,43.63
2002-04-11,59.7113262,43.5
2002-04-12,59.85042493,43.5
2002-04-15,60.15807365,43.1
2002-04-16,59.61763869,43.01
2002-04-17,59.46610169,42.82
2002-04-18,59.81787234,42.47
2002-04-19,59.0819398,42.14
2002-04-22,58.72301255,42.01
2002-04-23,58.7258427,41.43
2002-04-24,58.10434491,41.26
2002-04-25,58.47077977,40.88
2002-04-26,58.07957025,40.49
2002-04-29,57.97894383,40.56
2002-04-30,57.92004893,40.65
2002-05-02,57.73518776,40.75
2002-05-03,57.84131281,40.93
2002-05-06,57.70089663,41.15
2002-05-07,57.25183099,41.44
2002-05-08,57.20957746,41.72
2002-05-09,57.70212766,41.72
2002-05-10,58.03885714,41.91
2002-05-13,58.31657143,42
2002-05-14,58.30356633,42.31
2002-05-15,57.96154501,42.36
2002-05-16,58.02018369,42.53
2002-05-17,57.85968883,42.58
2002-05-20,57.7740619,42.65
2002-05-21,57.07312963,42.65
2002-05-22,56.83606926,42.59
2002-05-23,56.49947114,42.75
2002-05-24,56.45516781,42.74
2002-05-27,56.65108514,42.76
2002-05-28,56.67017097,42.73
2002-05-29,56.57734807,42.71
2002-05-31,56.66225166,42.69
2002-06-03,56.6661157,42.64
2002-06-04,57.67467797,42.72
2002-06-05,58.27118644,42.85
2002-06-06,57.54688797,42.7
2002-06-07,57.06291409,42.57
2002-06-10,56.72164273,42.5
2002-06-11,56.54713896,42.49
2002-06-12,56.33384229,42.5
2002-06-13,55.98281301,42.26
2002-06-14,55.74277929,42.26
2002-06-17,55.78360656,42.32
2002-06-18,55.39455041,42.33
2002-06-19,55.44094359,42.15
2002-06-20,54.97306034,42.3
2002-06-21,55.28138995,42.26
2002-06-24,55.48468974,42.32
2002-06-25,55.62384423,42.39
2002-06-26,55.80819672,42.4
2002-06-27,55.87375965,42.43
2002-06-28,55.89045643,42.52
2002-07-01,55.49669604,42.54
2002-07-02,55.14418605,42.7
2002-07-03,55.3259977,42.78
2002-07-04,55.44318369,42.95
2002-07-05,55.62771038,43.06
2002-07-08,55.77369863,43.05
2002-07-10,55.47792916,43.19
2002-07-11,55.43606557,43.23
2002-07-12,55.23591837,43.3
2002-07-15,55.20045819,43.39
2002-07-16,55.16764207,43.62
2002-07-17,55.43603219,43.64
2002-07-18,55.51427946,43.73
2002-07-19,55.38360656,44.07
2002-07-22,55.6033492,44.24
2002-07-23,55.42653899,44.28
2002-07-24,55.55816879,44.54
2002-07-25,55.49548564,45.14
2002-07-26,55.32669125,45.28
2002-07-29,55.22136986,45.79
2002-07-30,55.50246575,45.9
2002-07-31,55.87087912,46.37
2002-08-01,56.12231405,46.54
2002-08-02,56.37506925,46.99
2002-08-05,56.85516093,47.41
2002-08-06,57.08442027,47.7
2002-08-07,57.18978912,48.01
2002-08-08,57.23064067,48.04
2002-08-09,56.905,48.15
2002-08-12,56.73287101,48.45
2002-08-13,56.90333333,48.8
2002-08-14,57.13795014,48.98
2002-08-15,57.71349096,49.52
2002-08-16,57.68356546,49.83
2002-08-19,57.385,50.01
2002-08-20,57.19955654,50.19
2002-08-21,57.52716186,50.26
2002-08-22,57.59774374,50.42
2002-08-23,57.75414365,50.51
2002-08-26,57.86648276,50.81
2002-08-27,57.92892562,50.84
2002-08-28,58.03489844,50.7
2002-08-29,57.86295456,50.4
2002-08-30,57.81274238,50.21
2002-09-02,57.62486188,49.73
2002-09-03,57.58782331,49.58
2002-09-04,57.7593361,49.57
2002-09-05,58.23666667,49.44
2002-09-06,58.1508109,49.39
2002-09-09,57.75536219,49.43
2002-09-10,57.90496281,49.43
2002-09-11,57.6402439,49.4
2002-09-12,57.4839779,49.51
2002-09-13,57.12957359,49.59
2002-09-16,57.38677686,49.76
2002-09-17,57.68618785,49.89
2002-09-18,57.4214876,50
2002-09-19,57.32622951,50.21
2002-09-20,57.42922599,50.34
2002-09-23,57.6,50.34
2002-09-24,57.56938742,50.38
2002-09-25,57.72527473,50.62
2002-09-26,57.62794521,50.76
2002-09-27,57.36247463,50.85
2002-09-30,57.32054795,50.84
2002-10-01,57.57213115,51.1
2002-10-02,57.65753425,51.29
2002-10-03,57.57037037,51.59
2002-10-04,57.43044907,51.54
2002-10-07,57.61318681,51.93
2002-10-08,57.66538883,52.08
2002-10-09,57.52098765,52.18
2002-10-10,57.395382,52.34
2002-10-11,57.28526852,52.79
2002-10-14,57.45494505,52.97
2002-10-15,57.26115702,53.25
2002-10-16,57.38076923,53.53
2002-10-17,57.44197531,53.6
2002-10-18,57.40109589,53.91
2002-10-21,57.56373626,54.16
2002-10-22,58.57278782,54.56
2002-10-23,59.09405099,54.87
2002-10-24,59.35800647,55.14
2002-10-25,59.31647727,55.39
2002-10-28,59.50156472,55.79
2002-10-29,59.44899352,56.28
2002-10-30,59.66112278,56.51
2002-10-31,59.86389157,56.79
2002-11-01,59.88097262,57.12
2002-11-04,59.95924605,57.38
2002-11-05,59.93389831,57.62
2002-11-06,59.89499831,57.74
2002-11-07,60.02372881,58.22
2002-11-08,59.95092786,58.31
2002-11-11,60.04391892,58.67
2002-11-12,60.04892313,58.71
2002-11-13,59.91229057,58.95
2002-11-14,60.20768841,59.07
2002-11-18,60.88961551,58.92
2002-11-19,61.16554054,58.48
2002-11-20,60.97481448,58.24
2002-11-21,60.97171456,57.96
2002-11-22,61.15371622,57.55
2002-11-25,61.2028502,57.16
2002-11-26,61.12087538,56.96
2002-11-27,61.1309828,56.72
2002-11-28,61.29263302,56.16
2002-11-29,61.16931818,56.08
2002-12-02,61.22146508,55.4
2002-12-03,61.40056657,55.52
2002-12-04,61.33374865,55.66
2002-12-05,61.38095238,56.29
2002-12-06,61.23329558,56.71
2002-12-09,61.25226244,57.06
2002-12-10,61.30056818,57.39
2002-12-11,61.69454999,57.92
2002-12-12,61.79425028,58.37
2002-12-13,61.91186441,58.47
2002-12-16,62.08305085,58.78
2002-12-17,61.88971045,58.79
2002-12-18,62.11993243,58.59
2002-12-19,61.6033195,58.46
2002-12-20,61.74,57.94
2002-12-23,61.7626556,58
2002-12-26,61.87127072,58.3
2002-12-27,62.34972067,58.32
2002-12-30,61.94666667,58.2
2003-01-02,62.14072022,58.15
2003-01-03,62.165637,58.18
2003-01-06,62.16833333,58.24
2003-01-07,61.82847265,58.12
2003-01-08,61.9726257,57.99
2003-01-09,62.28762542,57.62
2003-01-10,62.28507795,57.29
2003-01-13,62.49428428,56.91
2003-01-14,62.52905028,56.76
2003-01-15,62.5411253,56.37
2003-01-16,62.52963767,56.3
2003-01-17,62.30589544,56.28
2003-01-20,62.27004454,56.12
2003-01-21,62.37093263,56.05
2003-01-22,62.51268611,56.02
2003-01-23,62.41675978,56.2
2003-01-24,62.38988444,56.39
2003-01-27,62.43121058,56.53
2003-01-28,62.16098864,56.76
2003-01-29,62.04,57.16
2003-01-30,61.84033753,57.57
2003-01-31,61.75716901,57.64
2003-02-03,62.04930748,57.57
2003-02-04,62.26957823,57.44
2003-02-05,62.39276028,57.28
2003-02-06,62.4166205,57.25
2003-02-07,62.43319502,56.8
2003-02-10,62.46149584,56.83
2003-02-11,62.33518006,56.57
2003-02-12,62.6519337,56.5
2003-02-13,62.84070796,56.56
2003-02-14,62.96022099,56.63
2003-02-17,62.91984101,56.89
2003-02-18,63.00281566,57.02
2003-02-19,62.99172185,56.94
2003-02-20,62.89286306,56.89
2003-02-21,62.99354625,56.89
2003-02-24,63.01657459,56.94
2003-02-25,63.26850829,56.91
2003-02-26,63.0606161,56.85
2003-02-27,63.09722299,56.81
2003-02-28,63.01474242,56.84
2003-03-05,62.93038674,56.82
2003-03-06,62.85848276,56.83
2003-03-07,63.26896552,56.74
2003-03-10,63.31657459,56.75
2003-03-11,63.51238074,56.66
2003-03-12,63.68484715,56.69
2003-03-13,63.85601144,56.72
2003-03-14,63.97194719,56.72
2003-03-17,63.9478022,56.62
2003-03-18,64.09862171,56.55
2003-03-19,64.14008893,56.43
2003-03-20,64.03206325,56.37
2003-03-21,63.92420337,56.06
2003-03-24,64.07342466,56.15
2003-03-25,64.18852459,55.84
2003-03-26,64.39813801,55.83
2003-03-27,64.26249247,55.78
2003-03-28,64.39973723,55.79
2003-03-31,64.61084067,55.84
2003-04-01,64.51436389,55.88
2003-04-02,64.66191781,55.83
2003-04-03,64.43258335,55.84
2003-04-04,64.63068493,55.83
2003-04-07,64.69259036,55.86
2003-04-08,64.61980621,55.62
2003-04-09,64.61753425,55.6
2003-04-10,64.66907538,55.32
2003-04-11,64.69863689,55.15
2003-04-14,64.98057456,55.12
2003-04-15,64.97424658,55.2
2003-04-16,65.07906977,55.04
2003-04-17,65.33428634,55.05
2003-04-22,65.1105139,55.05
2003-04-23,65.32912088,54.9
2003-04-24,65.42472527,54.78
2003-04-25,65.19341564,54.67
2003-04-28,64.87664474,53.93
2003-04-29,65.16594437,53.61
2003-04-30,64.91244442,53.32
2003-05-02,64.79276316,52.74
2003-05-05,64.77497256,51.88
2003-05-06,64.87747253,51.88
2003-05-07,64.65844663,51.86
2003-05-08,64.47197802,51.91
2003-05-09,64.75879121,51.83
2003-05-12,64.93587274,51.9
2003-05-13,65.07748304,51.94
2003-05-14,65.24127282,52.01
2003-05-15,64.92396694,51.99
2003-05-16,65.01655629,52.01
2003-05-19,64.83966942,52.13
2003-05-20,64.67199559,52.19
2003-05-21,64.65198238,52.16
2003-05-22,64.52310231,52.14
2003-05-23,64.71806167,52.06
2003-05-26,64.68687982,52.04
2003-05-27,64.76821192,51.91
2003-05-28,64.93790363,51.99
2003-05-29,64.84858514,51.94
2003-05-30,64.81205498,51.96
2003-06-02,64.70357911,52.02
2003-06-03,64.50173716,52.05
2003-06-04,64.52755254,52.03
2003-06-05,64.04405286,52
2003-06-06,64.01047409,51.92
2003-06-09,63.96298343,52.03
2003-06-10,63.79032703,52.11
2003-06-11,63.89171271,52.16
2003-06-12,64.01821192,52.21
2003-06-13,64.28855831,52.28
2003-06-16,64.2242763,52.3
2003-06-17,64.257037,52.85
2003-06-18,64.23568465,52.86
2003-06-20,64.16177285,52.88
2003-06-23,64.33795014,53.06
2003-06-24,64.3618202,53.24
2003-06-25,64.20582524,53.7
2003-06-26,64.24765499,53.87
2003-06-27,64.22959552,53.98
2003-06-30,64.20935783,54.22
2003-07-01,64.16181122,54.64
2003-07-02,64.07940033,54.68
2003-07-03,64.2065561,54.86
2003-07-04,64.07833333,54.96
2003-07-07,64.05833333,55.05
2003-07-08,63.84299584,55.06
2003-07-10,63.93126386,55.11
2003-07-11,63.81666667,55.12
2003-07-14,63.37957825,55.11
2003-07-15,63.43666667,55.12
2003-07-16,63.44631825,54.94
2003-07-17,63.36373749,54.87
2003-07-18,63.185,54.72
2003-07-21,63.23593254,54.74
2003-07-22,63.27743733,54.55
2003-07-23,63.48631015,54.69
2003-07-24,63.55657168,54.47
2003-07-25,63.18729097,54.76
2003-07-28,63.26086957,54.82
2003-07-29,63.35824642,54.91
2003-07-30,63.32478108,54.94
2003-07-31,63.34280936,55.13
2003-08-01,63.33593315,55.14
2003-08-04,63.23537612,55.45
2003-08-05,63.05181058,55.48
2003-08-06,63.01169916,55.68
2003-08-07,63.00117103,55.9
2003-08-08,62.98242678,56.19
2003-08-11,63.1122905,56.24
2003-08-12,62.96335546,56.3
2003-08-13,62.86239759,56.58
2003-08-14,62.75085058,56.87
2003-08-15,62.63706844,57.08
2003-08-18,62.73016227,57.24
2003-08-19,62.92348049,57.5
2003-08-20,63.08451883,57.76
2003-08-21,62.9827788,58.17
2003-08-22,63.04151322,58.37
2003-08-25,62.95899582,58.55
2003-08-26,62.94692192,58.58
2003-08-27,62.92013172,58.59
2003-08-28,62.96938605,58.54
2003-08-29,63.18158996,58.58
2003-09-01,63.22562674,58.68
2003-09-02,63.33481622,58.97
2003-09-03,63.33593315,59.14
2003-09-04,63.2285571,59.2
2003-09-05,63.35917024,59.24
2003-09-08,63.40912891,59.23
2003-09-09,63.42234637,59.23
2003-09-10,63.40011161,59.19
2003-09-11,63.26046953,59.09
2003-09-12,63.25196455,59.01
2003-09-15,63.31438127,58.99
2003-09-16,63.26072423,58.94
2003-09-17,63.17715877,58.91
2003-09-18,63.23849372,58.9
2003-09-19,63.27364017,58.94
2003-09-22,63.14671276,58.97
2003-09-23,63.04849498,59.01
2003-09-24,63.05104603,58.97
2003-09-25,63.03008357,58.99
2003-09-26,63.10823621,58.97
2003-09-29,62.93816156,58.97
2003-09-30,63.00618971,58.98
2003-10-01,62.87799443,59
2003-10-02,62.86192469,59.06
2003-10-03,62.89588216,58.94
2003-10-06,62.94429264,58.99
2003-10-07,63.0821574,59.03
2003-10-08,63.01004464,59
2003-10-09,63.16987448,59.01
2003-10-10,63.07139274,59.05
2003-10-13,63.11371237,59.09
2003-10-14,62.93425528,59.12
2003-10-15,63.02526633,59.07
2003-10-16,63.15146444,59.12
2003-10-17,63.07250098,59.12
2003-10-20,63.18518932,59.15
2003-10-21,63.18896321,59.14
2003-10-22,63.32905816,59.23
2003-10-23,63.30061897,59.33
2003-10-24,63.11905159,59.51
2003-10-27,63.04512535,59.56
2003-10-28,62.94039072,59.7
2003-10-29,63.17013327,59.74
2003-10-30,63.13210702,59.91
2003-10-31,63.28077994,60
2003-11-03,63.32719665,60.17
2003-11-04,63.47632312,60.29
2003-11-05,63.45961003,60.31
2003-11-06,63.54483219,60.45
2003-11-07,63.56987811,60.48
2003-11-10,63.80222841,60.56
2003-11-11,63.75688763,60.52
2003-11-12,63.76523627,60.51
2003-11-13,63.8356546,60.58
2003-11-14,63.81031892,60.56
2003-11-17,63.77739363,60.42
2003-11-18,63.51309192,60.3
2003-11-19,63.28789986,60.35
2003-11-20,63.4545961,60.28
2003-11-21,63.38963211,60.22
2003-11-24,63.30752089,60.22
2003-11-25,63.26431792,60.11
2003-11-26,63.27743733,60.14
2003-11-27,63.21422608,60.13
2003-11-28,63.19376392,60.11
2003-12-01,63.37792642,60.27
2003-12-02,63.35247867,60.19
2003-12-03,63.35749735,60.17
2003-12-04,63.19944367,60.06
2003-12-05,63.254039,60.03
2003-12-08,63.0718663,60.12
2003-12-09,63.27394209,60.09
2003-12-10,63.20111266,60.07
2003-12-11,63.12740023,60.04
2003-12-12,63.33426184,59.97
2003-12-15,63.1270195,59.98
2003-12-16,63.11492779,60.04
2003-12-17,63.01385874,60.06
2003-12-18,63.03003337,59.98
2003-12-19,63.16211699,60.06
2003-12-22,63.08314281,60.05
2003-12-23,62.9448468,60.09
2003-12-26,62.6724234,60.14
2003-12-29,62.73167474,60.3
2003-12-30,62.98495822,60.37
2004-01-02,62.98495822,60.47
2004-01-05,62.88239558,60.53
2004-01-06,62.64902507,60.68
2004-01-07,62.62644287,60.74
2004-01-08,62.62811576,60.81
2004-01-09,62.44281182,60.98
2004-01-12,62.39438971,60.98
2004-01-13,62.49624311,60.94
2004-01-14,62.72256267,60.92
2004-01-15,62.69994991,60.77
2004-01-16,62.7233261,60.65
2004-01-19,62.76100279,60.5
2004-01-20,62.89977728,60.21
2004-01-21,62.8596882,59.94
2004-01-22,62.86462396,59.56
2004-01-23,62.71664719,59.42
2004-01-26,62.67910864,59.21
2004-01-27,62.54907413,59.09
2004-01-28,62.49791284,59.07
2004-01-29,62.56022253,59.09
2004-01-30,62.5637883,59.11
2004-02-02,62.72924791,59.23
2004-02-03,62.89076005,59.02
2004-02-04,62.7275766,58.89
2004-02-05,62.76935933,58.82
2004-02-06,62.71343334,58.82
2004-02-09,62.74309623,58.79
2004-02-10,62.62228412,58.73
2004-02-11,62.54707521,58.66
2004-02-12,62.53074398,58.6
2004-02-13,62.59242762,58.54
2004-02-16,62.54853964,58.48
2004-02-17,62.56689847,58.4
2004-02-18,62.59554318,58.34
2004-02-19,62.42778427,58.24
2004-02-20,62.49958257,58.25
2004-02-25,62.65905292,58.25
2004-02-26,62.45616964,58.28
2004-02-27,62.41168289,58.3
2004-03-01,62.41275672,58.32
2004-03-02,62.45606229,58.31
2004-03-03,62.4810901,58.32
2004-03-04,62.39979988,58.29
2004-03-05,62.49333333,58.26
2004-03-08,62.43166667,58.21
2004-03-09,62.3192436,58.18
2004-03-10,62.2975455,58.12
2004-03-11,62.33824757,58.07
2004-03-12,62.14833333,58.02
2004-03-15,62.15370072,58.02
2004-03-16,62.26364699,57.93
2004-03-17,62.09864872,57.79
2004-03-18,62.145,57.75
2004-03-19,62.16833333,57.77
2004-03-22,62.34388033,57.89
2004-03-23,62.24979138,57.83
2004-03-24,62.20166667,57.92
2004-03-25,62.39271999,57.87
2004-03-26,62.24,57.89
2004-03-29,62.28833333,57.95
2004-03-30,62.23855756,57.91
2004-03-31,62.16518847,57.85
2004-04-01,62.26518724,57.88
2004-04-02,62.16897507,57.84
2004-04-05,62.24583796,57.88
2004-04-06,62.08617535,57.85
2004-04-07,62.14666667,57.84
2004-04-08,62.05623024,57.81
2004-04-12,62.19597405,57.9
2004-04-13,62.06592798,57.95
2004-04-14,62.275,57.98
2004-04-15,62.05789386,57.96
2004-04-16,62.12490987,57.99
2004-04-19,62.21366005,58.09
2004-04-20,62.21797005,58.1
2004-04-22,62.27184466,58.16
2004-04-23,62.28747297,58.2
2004-04-26,62.1730215,58.34
2004-04-27,62.26854418,58.39
2004-04-28,62.35502827,58.62
2004-04-29,62.26418233,58.7
2004-04-30,62.38562635,58.67
2004-05-03,62.53535185,58.73
2004-05-04,62.46935493,58.81
2004-05-05,62.51773836,58.79
2004-05-06,62.55145631,58.86
2004-05-07,62.45484765,58.89
2004-05-10,62.49639889,58.95
2004-05-11,62.61969487,59.06
2004-05-12,62.59306519,59.23
2004-05-13,62.60131009,59.42
2004-05-14,62.60920242,59.48
2004-05-17,62.52815534,59.53
2004-05-18,62.46618625,59.61
2004-05-19,62.47616408,59.75
2004-05-20,62.40226252,59.72
2004-05-21,62.56196972,59.76
2004-05-24,62.48310249,59.76
2004-05-25,62.45716187,59.75
2004-05-26,62.53980583,59.81
2004-05-27,62.53980583,59.85
2004-05-28,62.46267414,60.05
2004-05-31,62.38834951,60.15
2004-06-01,62.31178623,60.37
2004-06-02,62.38995454,60.46
2004-06-03,62.49265073,60.63
2004-06-04,62.37283445,60.66
2004-06-07,62.52869739,60.73
2004-06-08,62.54958449,60.71
2004-06-09,62.68674097,60.7
2004-06-11,62.66363687,60.68
2004-06-14,62.70096463,60.77
2004-06-15,62.79344808,60.7
2004-06-16,62.82321607,60.65
2004-06-17,62.89226841,60.73
2004-06-18,62.90295733,60.56
2004-06-21,62.90961549,60.54
2004-06-22,62.86102183,60.54
2004-06-23,62.95624688,60.52
2004-06-24,63.04576976,60.33
2004-06-25,62.98718589,60.19
2004-06-28,62.99733866,60.03
2004-06-29,63.0515807,59.89
2004-06-30,63.01613708,59.89
2004-07-01,62.99451006,59.94
2004-07-02,63.05877782,60.11
2004-07-05,62.93461986,60.09
2004-07-06,62.97385802,60.01
2004-07-07,62.98585298,59.95
2004-07-08,62.88432732,59.94
2004-07-12,62.87267684,59.97
2004-07-13,62.99217406,59.97
2004-07-14,63.05096036,60.06
2004-07-15,63.0277824,60.06
2004-07-16,62.96688668,60.19
2004-07-19,63.01347828,60.24
2004-07-20,63.03843807,60.27
2004-07-21,62.96955581,60.3
2004-07-22,62.90596394,60.4
2004-07-23,62.8680752,60.44
2004-07-26,62.82274619,60.67
2004-07-27,62.91441917,60.86
2004-07-28,62.97898365,61.01
2004-07-29,62.88009339,61.21
2004-07-30,62.98665184,61.32
2004-08-02,63.00667408,61.37
2004-08-03,62.93829906,61.61
2004-08-04,62.87271312,61.66
2004-08-05,62.86691127,61.74
2004-08-06,62.86659255,61.75
2004-08-09,62.80171216,61.8
2004-08-10,62.77351568,61.8
2004-08-11,62.84347536,61.8
2004-08-12,62.72044924,61.79
2004-08-13,62.71301446,61.75
2004-08-16,62.65535466,61.71
2004-08-17,62.66963293,61.69
2004-08-18,62.64534075,61.67
2004-08-19,62.71044145,61.65
2004-08-20,62.59868787,61.62
2004-08-23,62.55698877,61.56
2004-08-24,62.57080852,61.48
2004-08-25,62.48234444,61.34
2004-08-26,62.48344924,61.3
2004-08-27,62.49123393,61.26
2004-08-30,62.43004172,61.24
2004-08-31,62.42002782,61.23
2004-09-01,62.4650904,61.22
2004-09-02,62.50904235,61.11
2004-09-03,62.50737299,61.07
2004-09-06,62.51571977,61.02
2004-09-08,62.50514604,61
2004-09-09,62.41394651,60.89
2004-09-10,62.40834492,60.82
2004-09-13,62.37162726,60.73
2004-09-14,62.46714922,60.4
2004-09-15,62.39218741,60.17
2004-09-16,62.4454343,59.95
2004-09-17,62.35827538,59.89
2004-09-20,62.38831711,59.66
2004-09-21,62.39498607,59.45
2004-09-22,62.36155989,59.3
2004-09-23,62.42845188,59.14
2004-09-24,62.42175732,58.93
2004-09-27,62.33649025,58.89
2004-09-28,62.2913649,58.82
2004-09-29,62.23454039,58.77
2004-09-30,62.26844365,58.77
2004-10-01,62.27011654,58.79
2004-10-04,62.26677076,58.8
2004-10-05,62.19442897,58.91
2004-10-06,62.24289694,58.95
2004-10-07,62.24958217,58.99
2004-10-08,62.26588629,59.07
2004-10-11,62.28428094,59.12
2004-10-13,62.23411371,59.18
2004-10-14,62.23119777,59.6
2004-10-15,62.12795549,59.65
2004-10-18,62.12890299,59.68
2004-10-19,62.18774373,59.7
2004-10-20,62.22451253,59.91
2004-10-21,62.33370536,59.99
2004-10-22,62.30189732,60.1
2004-10-25,62.26509786,60.12
2004-10-26,62.24669604,60.29
2004-10-27,62.16935933,60.46
2004-10-28,62.15394891,60.68
2004-10-29,62.26509786,60.73
